,Unnamed: 0,Recipe_Name,Type,Serving,Protein,Fat,Carbs,Calories,cholesterol,sodium,fiber,sugar,Prepare time,cooking time,Total_Time,Ratings
1010,56,Pasta with Creamy Zucchini Sauce,Dinner,1.0,14.0,8.0,66.0,390.0,5.5,244.0,4.0,7.5,5.0,30.0,35 mins,4.8
1011,57,"Salisbury Steak Meatballs (Instant Pot, Stove, Slow Cooker)",instant pot,5.0,28.0,12.0,12.0,271.0,124.0,741.0,2.0,3.0,10.0,20.0,30 mins,4.65
1012,58,Air Fryer Chicken Cutlets,dinner,1.0,30.5,9.5,14.0,268.0,131.5,743.0,0.5,2.0,20.0,16.0,1 hr 36 mins,4.91
1013,59,Cajun Chicken Pasta,Dinner,1.0,26.0,6.0,44.0,324.0,44.0,126.0,6.0,3.0,10.0,20.0,30 mins,4.8
1014,60,Loaded Baked Potato Soup,lunch,1.0,14.0,7.0,23.0,200.0,17.0,323.0,3.5,6.0,10.0,10.0,20 mins,4.76
1015,61,Turkey Meatloaf with Zucchini,meatloaf,1.0,25.5,11.5,18.0,275.0,130.5,610.5,2.0,7.0,10.0,55.0,1 hr 10 mins,4.89
1016,62,Chicken Stroganoff,Dinner,3.0,24.0,12.0,11.0,241.0,106.0,553.5,1.5,3.0,10.0,50.0,1 hr,4.83
1017,63,21 Healthy Rice Bowl Recipes,dinner,,,,,,,,,,,,,
1018,64,Air Fryer Fish Sticks,dinner,4.0,37.0,7.5,17.0,294.0,170.5,733.0,1.0,2.5,10.0,24.0,34 mins,4.65
1019,65,Ratatouille with Farro,quinoa,1.0,8.5,6.5,42.0,243.0,,45.5,8.0,9.0,15.0,40.0,1 hr,5.0
1020,66,Shrimp Quesadilla,dinner,1.0,24.0,16.0,27.5,299.0,132.0,998.0,14.0,4.0,10.0,35.0,45 mins,5.0
1021,67,Zucchini Gnocchi,Dinner,1.0,7.5,4.0,38.0,216.0,5.0,679.5,4.0,13.0,40.0,20.0,1 hr,4.96
1022,68,Chicken Eggplant Parmesan,Dinner,1.0,52.0,16.0,26.5,473.0,204.5,742.0,2.5,7.5,10.0,25.0,35 mins,4.45
1023,69,Air Fryer Asian Meatballs,cauliflower rice,1.0,37.0,16.0,49.0,483.0,130.0,736.0,11.0,3.0,20.0,20.0,40 mins,4.75
1024,70,Gazpacho,Appetizer,1.0,3.0,6.0,15.0,116.0,,755.0,3.5,7.5,30.0,0.0,3 hrs 30 mins,4.92
1025,71,Spicy Salmon Sushi Pizza,Dinner,1.0,24.5,26.5,17.0,403.0,68.0,527.0,4.5,2.0,5.0,12.0,20 mins,5.0
1026,72,Air Fryer Pork Chops,Dinner,1.0,33.0,13.0,8.0,378.0,121.0,373.0,,1.0,10.0,12.0,22 mins,4.87
1027,73,BBQ Chicken,Dinner,2.0,27.0,13.5,7.5,267.0,134.5,357.0,0.5,4.0,10.0,20.0,1 hr 30 mins,5.0
1028,74,20 Best Burger Recipes,,,,,,,,,,,,,,
1029,75,Grilled Pesto Chicken and Tomato Kebabs,dinner,1.0,18.0,7.5,3.0,147.0,2.5,104.0,1.0,,10.0,10.0,1 hr 20 mins,5.0
1030,76,Chicken Burger,burger,1.0,27.5,3.0,19.0,284.0,117.0,487.5,3.0,2.0,5.0,10.0,15 mins,4.92
1031,77,Grilled Chicken Sandwich,Dinner,1.0,45.0,11.5,29.5,406.0,124.0,847.5,2.5,7.5,15.0,15.0,4 hrs 30 mins,4.85
1032,78,Slow Cooker Pulled Pork,Dinner,3.0,30.5,3.0,12.5,203.0,92.0,593.5,0.5,10.5,5.0,,7 hrs 5 mins,4.94
1033,79,Smash Tacos,burger,2.0,31.0,20.0,32.0,452.0,110.0,683.0,4.0,6.0,15.0,15.0,30 mins,4.63
1034,80,Veggie Kabobs,,1.0,3.5,1.0,24.0,105.0,,239.5,3.5,11.5,15.0,15.0,30 mins,4.5
1035,81,Chipotle Chicken,boneless chicken thighs,1.0,34.0,7.0,2.0,216.0,69.0,561.0,0.5,,15.0,15.0,30 mins,5.0
1036,82,Turkey Burger Recipe,burger,1.0,29.0,12.0,33.5,351.0,84.0,768.5,2.0,8.5,10.0,15.0,25 mins,4.91
1037,83,Chicken Summer Rolls,Appetizer,2.0,23.0,16.0,30.0,299.0,98.0,899.5,2.0,6.0,10.0,30.0,40 mins,4.84
1038,84,Cheesy Stuffed Chicken Breast with Zucchini,dinner,1.0,63.0,18.0,5.0,429.0,235.0,732.0,1.5,2.0,10.0,20.0,35 mins,4.8
1039,85,Lamb Keema with Peas,Dinner,3.0,15.6,14.5,13.0,240.0,,190.1,3.1,2.7,5.0,25.0,30 mins,4.8
1040,86,Blackened Grilled Salmon Skewers,Dinner,2.0,26.5,9.0,10.5,199.0,72.5,352.5,5.0,2.5,20.0,10.0,1 hr 30 mins,5.0
1041,87,Cilantro Lime Shrimp,dinner,2.0,19.0,3.0,2.0,119.0,144.0,140.0,,,5.0,5.0,10 mins,4.95
1042,88,The Best Grilled Chicken Breast,boneless chicken thighs,2.0,51.0,12.5,1.5,339.0,165.5,523.5,0.5,,5.0,6.0,41 mins,5.0
1043,89,"Pesto Pasta with Arugula, Asparagus, Peas, and Pistachios",Asparagus,1.0,14.0,15.0,52.0,380.0,3.0,245.0,9.0,6.0,15.0,20.0,35 mins,4.78
1044,90,Lentil Curry,cauliflower rice,1.0,13.0,1.0,41.0,216.0,,294.0,8.0,7.0,10.0,30.0,40 mins,4.15
1045,91,Creamy Orzo with Asparagus and Peas,asparagus,1.0,13.0,12.0,64.0,423.0,,323.0,6.0,6.0,15.0,30.0,45 mins,5.0
1046,92,Spicy Shrimp Francese with Calabrian Chili,Dinner,8.0,27.5,11.0,9.0,256.0,281.0,476.0,0.5,1.0,20.0,20.0,40 mins,4.85
1047,93,Yogurt-Marinated Chicken,boneless chicken thighs,2.0,46.0,11.5,4.0,314.0,215.0,584.0,0.5,1.5,10.0,15.0,1 hr 25 mins,5.0
1048,94,The BEST Chicken Enchilada Recipe,Dinner,1.0,17.0,6.5,17.0,168.0,29.5,441.0,8.5,3.0,10.0,35.0,45 mins,4.9
1049,95,Shrimp Tacos,dinner,2.0,20.0,10.5,28.5,288.0,149.0,975.5,4.5,3.5,10.0,10.0,20 mins,5.0
1050,96,Greek Tofu Bowls,lunch,1.0,32.0,27.0,30.0,485.0,16.0,682.0,6.0,9.0,20.0,40.0,1 hr,4.67
1051,97,Angel Hair Pasta with Shrimp and Tomato Cream Sauce,dinner,1.0,30.0,7.0,48.0,377.0,85.0,450.0,5.0,6.0,5.0,10.0,15 mins,4.88
1052,98,Lasagna Roll Ups With Cottage Cheese,Cottage Cheese,2.0,32.5,15.0,52.0,462.0,82.0,1300.0,4.0,8.0,15.0,40.0,55 mins,4.82
1053,99,Air Fryer Salmon Patties,Dinner,2.0,33.5,14.5,9.5,314.0,225.0,842.0,0.5,1.5,5.0,10.0,25 mins,4.95
1054,100,Flounder Piccata,dinner,1.0,36.0,8.0,14.0,280.0,,366.5,3.0,0.1,5.0,15.0,20 mins,4.88
1055,101,Mexican Shrimp Cobb Salad,dinner,2.0,28.0,9.0,24.0,267.5,157.5,578.5,8.0,4.0,15.0,0.0,15 mins,5.0
1056,102,Ground Beef and Broccoli Stir Fry,dinner,3.0,29.0,11.0,26.0,327.0,71.0,1052.0,5.0,11.0,5.0,8.0,13 mins,4.75
1057,103,Chicken Satay with Spicy Peanut Sauce,boneless chicken thighs,4.0,34.5,9.0,8.0,265.0,103.5,918.5,1.0,5.5,20.0,10.0,40 mins,4.87
1058,104,Ropa Vieja,Instant Pot,3.0,35.0,15.5,11.5,350.0,64.0,982.5,2.5,5.0,20.0,15.0,1 hr 35 mins,4.75
1059,105,Air Fryer Rotisserie Chicken,dinner,,,,,,,,,,10.0,,1 hr 10 mins,5.0
1060,106,20-Minute Veggie Lo Mein Bowl,dinner,1.0,13.5,9.0,60.5,354.0,,1043.5,9.5,11.5,5.0,15.0,20 mins,4.81
1061,107,Artichoke Pie,dessert,1.0,12.5,13.0,17.0,229.0,107.5,401.0,4.0,1.0,10.0,55.0,1 hr 5 mins,4.86
1062,108,Ground Turkey with Potatoes and Spring Peas,dinner,1.0,21.0,7.0,17.0,209.0,,331.5,3.5,1.5,,,30 mins,4.67
1063,109,Baked Shrimp Parmesan Hero,Dinner,1.0,29.6,8.0,57.5,433.0,,559.0,2.5,,5.0,25.0,30 mins,4.88
1064,110,Broiled Tilapia Oreganata,Dinner,1.0,35.0,7.5,3.0,219.0,85.0,301.5,0.5,0.5,2.0,8.0,10 mins,4.92
1065,111,Tofu Poke Bowl,dinner,1.0,29.0,24.0,47.0,520.0,,956.0,12.0,5.0,10.0,10.0,50 mins,4.74
1066,112,Broccoli Cheddar Soup,lunch,1.0,12.5,12.5,24.0,242.0,37.5,360.0,4.0,6.0,20.0,30.0,50 mins,4.99
1067,113,Turkey Shepherd’s Pie Stuffed Sweet Potato,dinner,1.0,27.5,11.0,50.0,401.0,84.0,647.5,8.0,11.0,10.0,50.0,1 hr,4.84
1068,114,Filipino Chicken Adobo,Instant Pot,2.0,27.0,4.5,5.0,175.0,105.0,820.0,0.5,,10.0,,1 hr 10 mins,4.87
1069,115,Honey-Mustard Air Fryer Pork Chops,dinner,1.0,35.0,4.5,12.0,241.0,79.5,621.5,0.5,3.5,10.0,15.0,4 hrs 25 mins,4.88
1070,116,Short Rib Soup (Instant Pot or Stove),Instant Pot,,21.0,9.5,10.0,206.0,62.0,497.0,3.5,4.0,15.0,20.0,1 hr 35 mins,4.19
1071,117,"30-Minute Shrimp, Peas and Rice",Dinner,1.0,28.5,8.0,36.0,346.0,156.0,1000.0,3.0,1.0,5.0,25.0,30 mins,4.88
1072,118,"Honey Sriracha Roasted Salmon Rice Bowls (GF, DF)",rice bowl,1.0,38.5,17.5,48.0,506.0,93.5,489.0,5.0,10.5,20.0,10.0,30 mins,4.92
1073,119,Wild Mushroom and Farro Soup,lunch,1.0,14.0,13.0,39.0,331.0,19.0,867.0,6.0,6.0,15.0,,1 hr 15 mins,4.88
1074,120,"Spicy Gochujang Tofu Bowl (Vegan, Gluten-Free)",lunch,1.0,26.0,19.0,50.0,473.0,,942.0,6.0,17.0,10.0,15.0,25 mins,4.92
1075,121,Air Fryer Salmon with Maple Soy Glaze (5 Ingredients),Dinner,1.0,35.0,11.0,12.0,292.0,94.0,797.0,0.5,10.0,5.0,8.0,33 mins,4.91
1076,122,Chicken Divan,dinner,1.0,42.0,14.5,22.0,387.0,112.0,606.5,3.5,5.5,30.0,45.0,1 hr 15 mins,4.87
1077,123,Air Fryer Breaded Cubed Steak,dinner,1.0,33.0,14.0,15.5,328.0,218.0,944.0,1.0,1.5,5.0,20.0,25 mins,4.95
1078,124,Chicken Tenders Parmesan,Chicken Tenderloin,3.0,45.0,12.5,19.0,376.0,169.5,1188.0,2.0,4.5,5.0,30.0,35 mins,4.93
1079,125,"Buffalo Chicken Lettuce Wraps (Slow Cooker, Instant Pot)",Lettuce Wraps,1.0,25.0,0.1,5.2,147.5,,879.0,1.5,1.5,5.0,,4 hrs,4.59
1080,126,"Loaded Nachos with Ground Turkey, Beans and Cheese",appetizer,1.0,28.0,17.5,45.0,386.0,32.0,990.0,1.5,8.5,10.0,15.0,25 mins,4.96
1081,127,Stuffed Buffalo Chicken Breasts,Dinner,1.0,22.0,5.0,5.0,172.0,58.5,799.0,0.6,1.7,15.0,30.0,45 mins,4.88
1082,128,5-Minute Microwave Salmon Rice Bowl with Bok Choy,Rice Bowl,1.0,48.5,18.0,51.0,533.0,93.5,856.0,10.0,19.5,1.0,5.0,6 mins,5.0
1083,129,Pasta Fagioli (Pasta and Beans),dinner,1.0,10.0,4.0,46.0,262.5,46.0,623.0,5.5,6.0,10.0,25.0,35 mins,4.94
1084,130,Teriyaki Shrimp Quinoa Bowls with Mango-Cucumber Salsa,Quinoa,1.0,24.0,10.0,44.5,352.0,143.0,1389.0,6.5,14.5,10.0,30.0,40 mins,5.0
1085,131,Black Beans and Rice,dinner,7.0,6.5,2.0,46.5,236.0,,331.0,4.5,0.5,15.0,30.0,50 mins,4.98
1086,132,Tortilla Encrusted Chicken Tenders,Appetizer,2.0,34.0,11.0,22.0,331.0,137.0,695.0,1.5,2.0,5.0,,25 mins,4.95
1087,133,Red Thai Coconut Curry Shrimp,cauliflower rice,1.0,16.0,5.0,5.0,136.0,143.0,1059.0,1.0,1.5,5.0,10.0,15 mins,4.82
1088,134,Ground Turkey Skillet with Sweet Potatoes and Black Bean,dinner,1.0,28.0,14.5,41.0,394.0,84.0,635.0,10.0,7.5,5.0,25.0,30 mins,4.89
1089,135,Avgolemono Chicken and Rice Soup,Dinner,1.0,27.5,6.5,21.5,265.0,168.5,413.0,0.5,2.0,10.0,45.0,55 mins,4.94
1090,136,White Bean Scampi with Linguine,Dinner,1.0,26.5,9.5,93.0,571.0,7.5,1058.0,17.0,4.5,5.0,20.0,25 mins,4.81
1091,137,Borscht,Dinner,1.0,4.5,5.0,28.0,167.0,,599.5,4.0,10.0,15.0,30.0,45 mins,5.0
1092,138,Chicken Stuffed Peppers with White Beans,dinner,2.0,30.0,6.0,35.0,304.0,,,6.5,,5.0,40.0,45 mins,4.96
1093,139,Perfect Air Fryer Shrimp,dinner,8.0,19.5,8.0,2.0,163.0,178.5,873.5,0.5,-1.0,4.0,6.0,10 mins,4.91
1094,140,Juicy Oven Baked Chicken Breast,dinner,1.0,40.0,9.0,5.0,271.0,129.0,170.0,,0.5,5.0,30.0,1 hr 35 mins,4.83
1095,141,Salmon Caesar Salad,lunch,1.0,42.0,20.0,6.5,364.0,97.5,414.5,3.0,1.5,15.0,15.0,30 mins,4.95
1096,142,Spicy Hearts of Palm Noodle Stir Fry with Ground Chicken,lunch,1.0,26.0,12.0,16.5,275.0,98.0,1772.0,5.0,2.5,5.0,15.0,20 mins,4.75
1097,143,Buffalo Chicken Rice Bowls,lunch,1.0,49.5,9.5,47.5,485.0,134.0,1200.0,7.0,1.5,15.0,15.0,30 mins,4.86
1098,144,Breaded Shrimp,Dinner,1.0,20.0,3.0,10.0,149.0,145.0,934.5,0.5,1.0,15.0,10.0,25 mins,4.86
1099,145,"One-Pot Orzo with Sausage, Spinach and Corn",dinner,1.0,26.0,12.0,44.0,381.0,83.0,1104.0,3.5,6.0,5.0,25.0,30 mins,4.85
1100,146,Spinach Prosciutto and Mozzarella Stuffed Pork Tenderloin,dinner,2.0,29.0,8.5,3.0,208.0,98.5,219.0,1.0,1.0,15.0,30.0,45 mins,4.69
1101,147,Butternut Squash Galette,dinner,1.0,5.5,15.5,32.0,274.0,43.5,410.0,2.0,7.0,30.0,,1 hr 30 mins,5.0
1102,148,Buttermilk Marinated Air Fryer Whole Chicken,Dinner,1.0,50.0,12.5,1.0,329.0,153.0,162.0,,1.0,5.0,50.0,1 d 55 mins,4.88
1103,149,Spicy Vodka Chicken Parmesan,dinner,1.0,39.0,14.0,25.5,386.0,154.0,1456.5,3.0,4.0,15.0,15.0,30 mins,5.0
1104,150,Oysters Rockefeller,appetizer,2.0,11.0,4.5,7.5,116.0,55.5,167.5,0.5,1.0,20.0,10.0,30 mins,5.0
1105,151,Asian Chicken Lettuce Wraps,Lettuce Wraps,1.0,8.5,3.0,9.5,102.0,32.0,344.0,1.0,4.5,10.0,40.0,50 mins,5.0
1106,152,Air Fryer Chicken Thighs,Dinner,1.0,16.0,15.5,1.5,213.0,,263.0,,,5.0,24.0,29 mins,4.93
1107,153,Tortilla Soup,Dinner,1.0,17.0,10.0,16.0,246.0,46.0,593.0,3.0,4.0,15.0,25.0,40 mins,4.67
1108,154,Stuffed Butternut Squash with Wild Rice and Sausage,Dinner,1.0,16.5,7.5,51.0,314.0,42.0,624.5,8.0,12.0,15.0,,1 hr 15 mins,4.5
1109,155,Sheet Pan Thanksgiving Dinner for Four,dinner,1.0,59.0,26.5,38.0,608.0,126.0,908.0,8.5,10.5,20.0,50.0,1 hr 20 mins,4.5
1110,156,Creamy Roasted Acorn Squash Soup,Dinner,1.0,4.5,5.0,33.5,180.0,,230.0,5.0,7.0,15.0,,1 hr 15 mins,5.0
1111,157,Chicken Parmesan Rolls,lunch,1.0,27.5,4.5,28.0,259.0,55.5,574.0,1.5,2.5,25.0,20.0,45 mins,4.68
1112,158,Garlic-Ginger Chicken Stir-Fry,dinner,2.0,45.5,21.0,19.5,450.0,124.0,1034.0,3.0,9.0,10.0,10.0,35 mins,4.88
1113,159,Instant Pot Bolognese Sauce,Instant Pot,1.0,12.0,8.5,12.5,191.0,124.0,568.0,0.5,6.5,15.0,45.0,1 hr,4.74
1114,160,"Sweet Potato Soup with Sausage (Slow Cooker, Instant Pot, Stove)",Instant Pot,1.0,23.5,8.5,23.0,265.0,66.0,1236.0,4.0,7.0,10.0,,6 hrs 10 mins,4.93
1115,161,Black Bean Soup (Freezer Friendly),lunch,1.0,13.5,3.0,45.0,256.0,0.5,132.5,10.5,3.0,10.0,20.0,2 hrs 30 mins,4.96
1116,162,Blackened Air Fryer Salmon Bites,Dinner,1.0,34.0,11.0,2.0,251.0,93.5,356.5,1.0,0.5,3.0,7.0,10 mins,4.97
1117,163,Tofu Tacos with Potatoes and Jalapeños,Dinner,2.0,16.0,24.0,44.0,444.0,1.0,856.0,9.0,5.0,15.0,35.0,50 mins,5.0
1118,164,Sweet Potato Turkey Meatloaf,Meatloaf,1.0,24.0,10.5,19.0,264.0,130.0,635.0,2.0,8.0,15.0,55.0,1 hr 15 mins,4.9
1119,165,Lemony Hearts of Palm Salad with Avocado,Dinner,1.0,2.5,12.5,8.0,145.0,,166.0,4.0,-1.0,10.0,0.0,10 mins,4.75
1120,166,Korean-Inspired Salmon Tacos with Spicy Slaw,Dinner,2.0,27.0,18.0,33.0,404.0,70.0,735.0,5.0,8.0,10.0,10.0,2 hrs 20 mins,4.84
1121,167,Slow Cooker Ground Beef Ragu,dinner,7.0,16.0,7.0,15.0,176.0,47.0,553.0,3.0,8.0,15.0,,4 hrs 15 mins,4.73
1122,168,Turmeric Roasted Sweet Potato and Macadamia Soup,Dinner,1.0,2.5,8.0,30.5,199.0,,196.0,5.0,2.0,10.0,10.0,1 hr 20 mins,4.91
1123,169,Air Fryer Salmon Fish Sandwich,dinner,1.0,33.0,24.0,31.5,493.0,77.5,824.5,3.5,4.0,5.0,10.0,15 mins,4.84
1124,170,Potato Leek Soup,dinner,1.0,4.5,2.5,23.5,133.0,7.0,416.0,3.0,5.0,5.0,25.0,30 mins,4.87
1125,171,Chicken Taco Poblano Rice Bowls,dinner,1.0,40.5,12.0,52.0,475.0,116.0,407.5,6.0,3.5,10.0,15.0,25 mins,4.96
1126,172,"Sheet Pan Baked Feta with Broccolini, Tomatoes and Chickpeas",dinner,1.0,17.5,21.5,33.0,372.0,40.5,1127.5,9.0,13.5,15.0,30.0,45 mins,4.96
1127,173,Creamy Sausage and Potato Soup,dinner,1.0,25.0,7.5,60.0,402.0,55.0,1164.0,9.5,8.0,10.0,45.0,55 mins,4.94
1128,174,Parmesan-Herb Baked Salmon,Dinner,5.0,31.0,13.0,2.0,256.0,87.5,210.5,0.5,0.5,5.0,20.0,25 mins,4.95
1129,175,Avocado Toast with Halloumi and Egg,Breakfast,1.0,16.0,17.0,19.0,295.0,211.0,812.0,3.0,2.0,5.0,15.0,20 mins,5.0
1130,176,Fish Taco Bowls,quinoa,6.0,31.5,12.5,9.0,264.0,84.0,1084.0,3.0,3.5,5.0,10.0,15 mins,4.87
1131,177,Spaghetti and Meatball Soup,dinner,1.0,22.0,3.0,27.5,213.0,,739.0,4.0,2.0,10.0,20.0,30 mins,4.95
1132,178,"Grilled Chicken Panini with Zucchini, Tomato, and Mozzarella",dinner,1.0,36.0,17.5,33.5,433.0,109.5,899.0,2.0,4.0,10.0,10.0,30 mins,4.91
1133,179,Chicken Caprese Skillet,dinner,1.0,47.5,16.5,21.0,419.0,141.0,585.0,2.0,7.0,15.0,20.0,35 mins,4.84
1134,180,Air Fryer Popcorn Chicken,appetizer,15.0,30.0,8.0,21.0,283.0,129.0,385.0,1.5,2.0,30.0,10.0,40 mins,4.94
1135,181,Easy Zucchini Casserole,breakfast,1.0,4.0,3.0,11.0,83.0,,253.0,1.0,2.0,10.0,45.0,55 mins,4.43
1136,182,Scallops with Corn and Tomatoes,Dinner,4.0,19.0,11.0,27.5,269.0,50.0,620.0,3.0,9.0,5.0,20.0,25 mins,4.93
1137,183,Giant Zucchini Parmesan,Dinner,3.0,16.5,10.0,24.0,242.0,113.0,999.0,3.5,6.0,10.0,45.0,55 mins,4.86
1138,184,Broiled or Grilled Pollo Sabroso,boneless chicken thighs,1.0,29.5,6.0,0.5,181.0,140.0,383.5,,,5.0,20.0,25 mins,4.97
1139,185,"Summer Cavatelli Pasta with Corn, Tomatoes and Zucchini",Dinner,1.3,10.5,5.0,59.5,297.5,7.5,184.0,3.0,4.0,5.0,15.0,20 mins,4.98
1140,186,Bacon-Wrapped Air Fryer Chicken Breast,Dinner,1.0,56.0,10.5,,332.0,170.5,482.0,,,5.0,18.0,23 mins,4.93
1141,187,Air Fryer Baked Potato,Dinner,1.0,4.0,0.5,36.0,157.0,,150.0,2.52,1.0,5.0,38.0,43 mins,4.95
1142,188,Chickpea Milanese,breakfast,1.0,10.0,13.5,41.0,320.0,0.5,428.5,8.5,5.0,15.0,10.0,25 mins,4.37
1143,189,Broiled Fish with Tomato Caper Sauce,cauliflower rice,1.0,37.5,10.5,2.0,257.0,,,0.2,1.0,5.0,15.0,20 mins,4.83
1144,190,Chili-Lime Air Fryer Salmon,Dinner,1.0,37.5,12.5,0.5,262.0,109.0,322.5,0.5,,5.0,10.0,15 mins,4.97
1145,191,Tuna Poke Salad,Dinner,1.0,36.0,23.0,16.0,404.0,43.0,1211.5,7.5,3.5,15.0,0.0,15 mins,5.0
1146,192,Arugula Pasta Salad with Chickpeas and Sun Dried Tomatoes (no mayo),Dinner,2.0,11.0,9.0,43.5,280.0,2.0,337.0,8.0,3.0,5.0,10.0,15 mins,5.0
1147,193,Honey Sriracha Chicken and Broccoli Meal Prep Bowls,lunch,1.0,44.0,9.5,41.0,428.0,124.0,570.0,4.0,12.0,10.0,20.0,30 mins,4.69
1148,194,"Seared Scallop Salad with Grapefruit, Arugula and Spinach",lunch,1.0,19.0,10.0,16.5,217.0,,,2.9,1.4,10.0,10.0,20 mins,5.0
1149,195,Coconut Chicken Salad with Warm Honey Mustard Vinaigrette,lunch,1.0,27.0,11.0,32.5,397.0,,,4.5,10.0,10.0,30.0,40 mins,4.88
1150,196,Grilled Vegetable Orzo Pasta Salad,lunch,1.0,6.5,9.0,39.5,267.0,,6.0,4.0,4.5,10.0,15.0,25 mins,4.91
1151,197,Italian Turkey Meatballs,dinner,4.0,25.5,11.5,25.0,280.0,104.0,997.0,5.0,10.5,5.0,30.0,35 mins,4.93
1152,198,"Grilled Chicken Tacos with Lettuce Slaw, Avocado and Cotija",dinner,2.0,33.0,16.0,22.0,330.0,83.0,697.0,5.0,2.0,10.0,15.0,1 hr 25 mins,5.0
1153,199,Slow Cooker Chicken Tacos,dinner,3.0,45.5,13.5,44.5,474.0,124.5,470.5,9.5,4.0,2.0,,4 hrs 2 mins,4.97
1154,0,Green Goddess Potato Salad,,1.0,4.5,3.5,23.0,141.0,0.5,202.0,2.5,2.5,20.0,15.0,1 hr 35 mins,5.0
1155,1,Italian Shrimp Salad,lunch,1.0,20.0,11.5,5.0,198.0,152.0,442.5,1.5,1.0,20.0,0.0,3 hrs 20 mins,4.86
1156,2,Arugula Salad,,1.0,3.5,8.5,2.0,96.0,5.0,161.0,0.5,1.0,5.0,0.0,5 mins,
1157,3,Italian Sub Salad,Dinner,2.0,22.0,19.0,11.5,298.0,71.5,1573.5,3.0,5.5,20.0,0.0,20 mins,5.0
1158,4,Pea Salad,Lunch,1.0,5.0,4.5,8.0,89.0,11.5,150.5,2.5,1.0,10.0,18.0,28 mins,4.67
1159,5,Avocado Egg Salad,lunch,1.0,9.0,12.0,4.5,155.0,148.0,132.0,3.0,0.5,15.0,0.0,15 mins,4.92
1160,6,Shaved Brussels Sprout Salad with Pears and Pomegranate,,1.0,4.0,9.0,15.5,154.0,5.5,240.0,4.5,7.0,15.0,0.0,15 mins,4.75
1161,7,Autumn Kale Salad with Chicken,Dinner,1.0,30.0,27.0,38.0,504.0,70.5,514.5,8.5,17.5,15.0,30.0,45 mins,5.0
1162,8,Classic Egg Salad,breakfast,1.0,9.5,15.5,1.0,185.0,282.0,215.5,,2.0,5.0,20.0,25 mins,4.89
1163,9,Coleslaw Recipe,dinner,1.0,1.0,5.0,7.0,73.0,,302.0,2.0,3.0,15.0,0.0,45 mins,4.89
1164,10,Italian Pasta Salad,,1.0,9.0,9.5,28.0,237.0,13.0,345.0,2.0,2.5,15.0,15.0,1 hr 30 mins,4.87
1165,11,Mexican-Inspired Grilled Corn Salad with Cotija,,3.0,4.0,6.5,13.0,117.0,7.5,211.0,1.5,4.0,15.0,15.0,30 mins,5.0
1166,12,Macaroni Salad with Tomatoes,,3.0,3.5,3.5,21.5,125.0,2.5,165.5,1.5,0.5,15.0,10.0,25 mins,4.84
1167,13,Creamy Cucumber Salad,,3.0,5.0,1.5,7.0,60.0,7.0,229.5,1.0,4.0,10.0,0.0,10 mins,5.0
1168,14,Red Potato Salad,,3.0,2.2,3.2,17.8,107.0,,,2.1,,15.0,10.0,25 mins,4.92
1169,15,Mexican Shrimp Cobb Salad,dinner,2.0,28.0,9.0,24.0,267.5,157.5,578.5,8.0,4.0,15.0,0.0,15 mins,5.0
1170,16,Fiesta Bean Salad,lunch,1.0,14.0,11.5,47.0,335.0,,481.5,15.5,0.5,10.0,0.0,10 mins,4.99
1171,17,Italian Sub Broccoli Salad,lunch,2.0,21.0,23.5,20.0,373.0,41.0,1278.0,6.0,8.0,15.0,0.0,15 mins,4.99
1172,18,5-Ingredient Salmon Salad (easy lunch idea),Lettuce Wraps,1.0,17.5,7.0,2.5,139.0,39.5,185.0,0.5,1.0,2.0,3.0,15 mins,4.71
1173,19,Classic Chicken Salad Recipe,lunch,1.0,18.0,5.0,2.0,131.0,50.0,307.0,,1.0,5.0,5.0,10 mins,4.92
1174,20,Air Fryer Egg Salad,lunch,2.0,12.5,20.0,1.0,237.0,378.0,299.5,,0.5,5.0,15.0,20 mins,5.0
1175,21,Raw Beet Salad with Apples and Carrots,,,1.0,7.0,13.0,112.0,,81.0,3.0,8.5,10.0,0.0,10 mins,5.0
1176,22,Broccoli Salad,burger,1.0,6.5,11.5,11.0,171.0,8.5,279.0,2.0,6.0,5.0,10.0,15 mins,5.0
1177,23,Salmon Caesar Salad,lunch,1.0,42.0,20.0,6.5,364.0,97.5,414.5,3.0,1.5,15.0,15.0,30 mins,4.95
1178,24,Rainbow Quinoa Salad with Lemon Dressing,Quinoa,2.0,10.5,17.0,51.0,394.0,,184.0,7.0,7.0,15.0,15.0,30 mins,4.62
1179,25,Kale and Brussels Sprout Salad with Parmesan and Pecans,,1.0,4.0,14.0,7.0,165.0,6.0,218.0,2.5,2.5,20.0,0.0,20 mins,4.89
1180,26,Lemony Hearts of Palm Salad with Avocado,Dinner,1.0,2.5,12.5,8.0,145.0,,166.0,4.0,-1.0,10.0,0.0,10 mins,4.75
1181,27,"Fall Brussels Sprout Salad with Apples, Pecans, and Blue Cheese",,1.0,5.0,13.5,17.0,202.0,4.5,154.0,5.0,8.0,20.0,0.0,20 mins,5.0
1182,28,Lentil Salad,lunch,1.0,10.0,3.5,29.5,181.0,,251.0,5.5,3.0,15.0,20.0,35 mins,4.96
1183,29,Corn Tomato Avocado Salad,,1.0,2.5,8.5,14.0,128.0,,83.0,4.0,3.5,5.0,10.0,15 mins,4.98
